Company_Number,SYS_RESPNUM,SURVEY_POLE,SURVEY_CONTACT_FUNCTION,SURVEY_VALUE_CHAIN,MAXDIFF: Material selection support,MAXDIFF: Processing support,MAXDIFF: Application development support,MAXDIFF: Total system cost reduction,MAXDIFF: Efficient and reliable ordering process,MAXDIFF: Delivery &amp; inventory management,MAXDIFF: Low material price,MAXDIFF: Formula based or fixed material price,MAXDIFF: Material coloring solutions,MAXDIFF: Account manager relationship,MAXDIFF: Collaboration during your innovation process,MAXDIFF: Collaboration for growth,MAXDIFF: Support towards your sustainability goals,MAXDIFF: Material quality,MAXDIFF: Supplier expertise of your industry,MAXDIFF: Global service and operations,MAXDIFF: Local service and operations,MAXDIFF: Business services,"MAXDIFF: Credit limit, financing and payment terms",MAXDIFF: Broad material portfolio,Willing to Changing suppliers,Willing to Give more business,Willing to Recommend to others,Willing to Specify as supplier of choice,Willing to Pay for consulting services,Willing to Pay price premium,Changed material suppliers in past,Given more business in past,Recommended to others in past,Specify as supplier of choice in past,Paid for consulting services in past,Paid premium in past,Will - Order large quantity for lower price,Will accept - No sales rep for lower price,Will accept - Cancellation fees for lower price,Will accept - Longer lead times for lower price,Will accept - Broader materials specs for lower price,Will - Use own transportation for lower price,Will - Allocate more spending to supplier for lower price,Will - Give up support for lower price,Price Importance,Quality and service importance
1830,1184,AMR,PURCHASING,OEM,1.755544,7.058194,0.137342,10.537028,8.178052,11.330595,12.03666,9.839836,1.85554,6.223599,1.269971,0.035118,0.359376,11.499703,2.449922,0.009987,3.876816,0.092791,11.247033,0.206892,2,4,4,4,3,3,1,1,1,0,0,0,4,2,1,2,4,2,4,1,50,50
1831,1618,EUR,PURCHASING,Tier 1,2.616736,6.335964,3.17403,12.794344,6.986921,8.664206,7.642185,11.623179,0.047101,10.547294,2.292121,0.1309,1.177873,12.246392,3.252057,0.427515,0.209224,5.854806,3.96391,0.013244,4,4,5,4,3,4,1,1,1,1,0,1,4,1,1,4,3,5,4,2,60,40
1832,1844,AMR,MANAGEMENT (SENIOR),Molder,3.582376,3.409938,2.315637,6.683541,6.662744,12.455084,11.740084,7.839604,0.217872,11.965031,0.879076,10.609745,0.026462,12.791828,7.152337,0.064406,0.305256,0.932077,0.102005,0.264895,1,5,5,5,3,4,1,1,1,1,0,1,4,2,1,4,2,1,4,4,65,35
1833,3014,AMR,PURCHASING,Molder,2.213191,0.761632,1.494719,13.830218,3.776787,10.744244,14.108055,13.142722,0.632753,0.188598,1.233328,6.391596,4.517727,14.11819,2.774625,0.102021,0.146966,0.049327,9.732207,0.041093,3,4,4,4,2,2,1,1,1,1,0,0,3,2,2,2,1,2,3,1,70,30
1834,3007,EUR,PURCHASING,Contract Manufacturer,11.443461,10.757071,3.507644,10.623657,2.699181,5.431358,10.803801,6.155107,1.793575,12.300765,7.249663,0.041361,0.134581,12.368502,0.446548,0.054822,0.235411,0.449535,3.494606,0.00935,4,4,4,3,3,3,1,1,1,0,1,0,4,4,2,4,4,4,3,3,50,50
1835,3921,EUR,MANAGEMENT (SENIOR),OEM,12.004805,1.165272,12.969036,12.37299,0.461241,0.433081,11.269867,3.503156,0.567154,7.541397,11.986345,0.518385,0.752195,13.148536,5.078332,2.190828,3.176243,0.069289,0.003909,0.787937,2,3,4,3,2,2,1,0,0,1,0,0,3,4,1,1,2,1,1,1,45,55
1836,397,AMR,ENGINEERING/DESIGN,OEM,13.04985,8.616991,11.069536,4.913155,0.993871,0.419522,1.572061,0.513424,1.279297,4.489876,13.648311,10.192325,0.151596,3.110707,13.876029,0.179105,3.001944,1.096429,0.113219,7.71275,1,5,5,4,4,4,1,1,1,0,1,1,5,1,4,3,4,3,3,1,30,70
1837,2036,EUR,ENGINEERING/DESIGN,OEM,6.592084,0.272723,11.769869,11.445677,0.462267,0.12103,12.429671,3.910621,3.214772,0.549835,11.548597,0.789058,2.696445,9.816723,10.733752,0.480335,9.576342,0.623051,0.095441,2.871708,4,4,3,2,3,1,1,1,0,1,1,0,4,2,3,3,2,4,4,1,70,30
1838,170,PAC,ENGINEERING/DESIGN,OEM,12.107247,11.325011,11.574975,4.593682,0.052197,0.033236,1.594236,1.030828,8.591928,1.093574,11.627649,2.017454,0.805946,7.415492,11.570877,0.519885,2.023579,0.079655,0.032353,11.910194,4,3,3,4,1,1,1,0,0,1,1,0,2,3,1,4,2,1,2,1,60,40
1838,1426,PAC,PURCHASING,OEM,0.866682,1.136323,1.177022,10.403283,7.327551,13.341699,13.649127,11.662827,4.011768,0.214903,5.154909,0.262854,0.040326,14.015817,2.092962,1.778856,6.550531,0.566079,0.109311,5.637172,2,4,4,3,2,4,0,0,1,0,1,0,4,2,2,2,3,4,4,4,50,50
1838,1501,PAC,PURCHASING,OEM,2.111114,5.069113,4.921949,0.33618,12.679784,6.957734,7.523594,2.416725,0.021391,4.719325,1.54168,3.301294,11.613229,6.421153,0.807365,10.663769,12.155048,5.975905,0.586154,0.177493,2,,,,,,0,,,,,,,,,,,,,,,
1838,2993,PAC,PURCHASING,OEM,0.723888,0.877161,0.798107,3.781215,3.758149,10.850128,13.273336,13.587851,3.168746,10.83075,3.377685,0.366727,0.817006,14.111431,3.342406,4.12373,10.475122,1.684689,0.033722,0.018152,4,4,3,4,3,4,0,1,0,1,0,1,3,4,4,3,4,4,3,3,50,50
1839,1793,AMR,PURCHASING,Molder,6.715761,5.245172,3.119002,11.73539,9.155345,11.846603,13.270748,11.448449,0.268324,2.218898,0.064431,0.140018,0.116938,12.426381,3.937648,0.373699,0.831329,0.682657,0.076776,6.32643,3,4,4,4,2,2,1,1,1,1,0,0,4,4,2,2,4,2,4,2,50,50
1840,1540,EUR,PURCHASING,Tier 2,7.46831,6.62074,2.288703,2.897782,10.343315,7.000746,13.565521,13.34388,0.79978,10.608059,0.600415,2.142699,0.205806,12.08152,0.265595,0.013813,0.579175,0.094862,6.70489,2.374389,1,4,4,4,3,2,0,1,1,0,0,0,4,2,1,1,4,1,2,1,70,30
1841,402,AMR,PURCHASING,Molder,0.2913,1.125888,0.252864,13.350255,12.216324,12.425748,12.963336,12.359341,2.854512,5.145319,0.48359,1.261691,0.130034,13.459769,2.833626,0.040468,0.354859,0.27154,8.141562,0.037972,4,4,4,4,2,2,1,1,1,1,0,0,2,2,2,1,2,2,4,4,40,60
1842,2700,AMR,PURCHASING,Molder,0.363229,8.525215,0.732563,10.028553,11.642658,11.984908,11.978751,8.590407,0.078854,4.281551,0.272865,0.152805,0.285395,12.467717,6.960695,0.133539,3.116585,0.58435,7.814247,0.005114,3,4,4,3,3,3,0,1,0,0,0,1,5,2,3,4,1,1,3,1,20,80
1842,3119,AMR,PURCHASING,Converter,2.107965,1.626707,2.661883,8.05251,8.562406,0.765583,7.781407,8.524023,0.013439,12.926043,5.121641,0.705638,3.171718,13.081537,6.847668,0.391315,1.246713,10.416504,5.97071,0.024591,4,4,5,4,2,2,1,1,1,1,0,0,4,3,3,2,2,4,4,2,40,60
1843,638,PAC,PURCHASING,Tier 1,1.959244,0.140578,2.24932,14.334246,6.188105,4.437281,6.166115,0.604261,2.717356,4.85589,1.8362,5.931745,2.904244,14.712481,13.416795,0.327915,7.595653,0.210255,6.926622,2.485694,4,5,5,4,3,4,1,1,1,1,0,1,4,2,1,1,3,2,4,3,50,50
1844,2653,PAC,PURCHASING,Contract Manufacturer,2.784005,4.493606,1.785477,12.524653,0.087848,1.6806,13.24269,6.744105,0.017564,11.911111,10.283751,12.894749,0.578817,3.306247,5.342157,8.404199,2.892108,0.789426,0.056062,0.180826,5,5,3,5,3,3,1,1,0,0,0,0,4,3,2,2,3,4,5,2,80,20
1845,2519,PAC,ENGINEERING/DESIGN,OEM,12.030708,5.710066,11.487532,13.514382,1.316292,3.218244,13.919668,0.705237,5.12239,0.536734,3.609609,2.426819,2.808696,13.685366,8.116981,0.789555,0.32788,0.024671,0.009807,0.639364,4,4,3,4,4,4,1,1,0,1,1,1,4,3,4,4,2,3,4,4,60,40
1846,1018,PAC,PURCHASING,Tier 1,0.373312,0.287439,1.912602,13.120313,4.6283,3.530904,13.350162,11.465591,0.010658,9.265434,9.683197,4.215776,4.251695,12.152158,2.398201,7.550235,0.92193,0.388218,0.482006,0.01187,2,5,2,5,1,1,0,1,0,1,0,0,5,2,2,2,2,1,4,2,80,20
1846,2588,PAC,PURCHASING,Contract Manufacturer,9.902965,10.703376,12.436263,4.427336,1.279946,0.154517,0.420033,1.566768,0.824108,2.879491,11.66647,1.346042,10.493862,11.697454,12.429959,0.557898,0.325172,0.480034,0.211054,6.197251,2,4,4,4,2,4,1,1,1,1,0,0,4,4,2,2,4,2,4,2,70,30
1847,2347,EUR,MANAGEMENT (SENIOR),Molder,2.501365,0.212317,0.196479,4.295119,2.001994,12.686735,13.863376,11.29138,3.489347,3.98992,0.625075,1.194471,5.765877,11.312547,0.98868,0.162483,12.208779,2.443936,10.734761,0.03536,3,3,4,4,1,4,1,1,1,0,0,0,4,3,4,2,1,1,5,3,80,20
1848,2101,AMR,MANAGEMENT (SENIOR),ODM,12.319425,13.010294,13.917682,0.349091,0.704024,0.41875,1.809497,0.800617,0.106779,4.911752,13.914106,6.472163,0.421921,5.087908,12.4629,0.409938,8.919911,0.410946,2.882573,0.669726,5,5,4,3,5,5,1,1,1,0,0,0,4,5,5,3,1,1,4,2,60,40
1849,1014,PAC,PURCHASING,Molder,4.412998,1.005025,11.787909,13.765895,0.726243,0.690002,3.214452,12.359712,0.016569,3.539816,6.870739,8.512501,4.655369,9.693713,4.200948,0.23001,5.695859,1.410249,6.94933,0.262662,4,4,4,4,4,3,1,1,1,1,0,0,3,2,2,2,4,4,4,3,80,20
1849,1247,PAC,ENGINEERING/DESIGN,Molder,11.249434,13.929464,12.450883,6.352497,0.298856,0.387361,3.305352,0.303828,1.960937,4.830897,12.271612,0.262564,1.69223,9.317516,4.212951,0.616826,13.288522,1.563283,1.610288,0.094699,2,5,5,5,2,3,1,1,1,1,0,0,2,4,4,4,1,4,5,2,40,60
1849,2745,PAC,ENGINEERING/DESIGN,Molder,11.888325,3.597419,11.607457,1.158562,0.56385,0.989863,0.159862,0.394179,0.970396,11.144195,12.437369,9.305124,11.348256,6.659423,2.447339,5.895185,8.068335,1.158015,0.159685,0.047161,5,5,5,4,2,2,1,1,1,0,0,0,3,3,3,3,3,3,5,4,20,80
1850,3944,MEA,PURCHASING,Distributor,6.172902,1.669722,8.391439,12.23007,0.920692,10.404393,12.207665,0.720149,0.080765,3.299298,6.292481,1.995934,8.726057,9.696556,9.059616,0.013372,1.696676,5.13022,1.203997,0.087998,4,4,4,4,4,4,1,1,1,1,0,1,2,2,2,4,4,4,4,4,70,30
1851,3702,AMR,PURCHASING,Molder,1.452092,2.915558,0.055668,13.012707,11.833259,12.982709,13.164458,12.785477,0.580714,7.485178,0.136924,0.011257,0.009287,12.249534,0.846801,0.056899,5.336603,0.233723,2.797712,2.053438,3,4,4,4,2,2,1,1,1,1,0,0,4,3,2,2,3,3,3,3,80,20
1852,3723,PAC,ENGINEERING/DESIGN,Converter,5.750826,6.166213,8.772249,5.22693,0.6818,1.692102,11.015259,1.131139,0.168738,10.460011,7.525531,12.535826,6.061632,9.407232,11.479219,0.378687,1.307061,0.05973,0.140474,0.039341,4,4,5,5,4,4,1,1,1,1,0,1,4,3,2,2,4,4,4,2,70,30
1852,3728,PAC,PURCHASING,Other,6.12922,11.979678,6.669098,0.833941,1.553051,3.360812,13.986867,4.555731,3.11327,14.343281,3.639377,2.827329,2.987769,7.061265,7.471127,0.026825,1.152451,0.119502,6.81209,1.377316,1,1,4,5,1,1,0,1,1,1,0,0,5,1,1,1,4,1,5,1,80,20
1853,2479,AMR,PURCHASING,OEM,0.673931,0.539948,0.171465,13.880563,0.748635,11.875045,14.32703,10.054482,6.497063,9.731158,2.371593,0.839413,0.675038,14.063696,5.489996,1.567499,4.887036,0.532296,1.063245,0.010869,1,5,4,4,1,2,1,1,1,1,0,1,1,3,1,1,2,3,3,4,50,50
1853,3069,AMR,MANAGEMENT (SENIOR),OEM,6.321853,2.408619,0.855309,2.088012,5.033815,10.891895,13.620292,13.322264,10.806173,3.943886,0.12164,0.006498,0.088443,12.831115,0.834344,0.139239,4.13665,1.551788,10.34755,0.650614,2,2,3,3,3,3,1,1,1,1,0,0,3,3,3,3,3,3,3,3,100,0
1854,1467,EUR,ENGINEERING/DESIGN,Other,10.802453,5.280214,12.280106,0.840054,0.098113,2.194514,2.352799,0.441637,0.297859,2.030686,12.114338,10.368314,6.508118,10.611384,12.504444,2.940643,0.588436,0.234697,0.004875,7.506318,5,4,5,4,3,4,1,1,1,1,1,0,4,3,3,4,1,2,3,2,50,50
1855,1682,PAC,ENGINEERING/DESIGN,OEM,4.455959,3.356029,7.11739,13.084677,0.45736,0.067404,12.563556,8.498116,0.658095,2.255395,11.974377,0.137956,0.892198,10.977282,8.723065,0.05862,5.454766,0.974146,0.099556,8.194052,5,5,4,5,4,4,1,1,0,1,0,1,4,5,4,4,3,3,5,4,60,40
1856,1866,PAC,PURCHASING,Molder,5.685292,5.3944,3.181548,13.030561,8.44774,13.534299,14.222057,13.270244,1.134496,0.188576,2.482436,0.30379,1.53535,14.238998,1.285593,0.213084,0.158924,0.426534,1.25183,0.014247,2,4,4,3,2,2,1,1,1,0,0,0,3,4,2,2,3,2,3,4,60,40
1857,2739,PAC,PURCHASING,Converter,5.474859,3.284011,1.426455,10.307925,4.064639,10.486659,13.147156,10.647987,11.7507,0.051256,0.417087,0.157974,0.380086,13.314926,9.126706,0.218502,4.080058,0.148852,1.44362,0.070544,4,4,4,4,4,4,1,1,0,1,0,0,4,2,2,4,4,2,4,2,50,50
1858,903,PAC,PURCHASING,Contract Manufacturer,9.630903,3.473658,3.494321,13.291516,0.421403,0.298602,9.867961,12.029174,0.787628,0.808717,13.113242,4.483782,0.72354,13.004567,7.693238,4.196087,2.321654,0.195453,0.086924,0.077632,2,5,5,5,1,4,1,1,1,1,0,1,4,1,1,2,4,3,4,3,40,60
1859,961,PAC,PURCHASING,Molder,3.188402,5.556288,7.108809,15.565338,0.680283,1.91765,16.12816,9.06384,0.840818,1.944455,2.162491,0.611183,0.748357,15.215078,3.621019,0.328224,3.822165,0.063351,3.237334,8.196755,2,4,4,5,1,1,1,1,0,1,0,0,1,4,1,1,4,1,2,1,60,40
1860,3853,PAC,ENGINEERING/DESIGN,Molder,13.433022,13.348672,13.625935,1.056629,0.643266,1.161782,0.756292,1.732372,8.789171,7.582804,11.826327,0.299872,0.416503,13.349696,8.338725,0.477314,1.195898,0.498876,0.078503,1.388342,4,4,4,4,4,4,1,1,1,1,1,1,4,3,4,1,4,4,4,1,20,80
1860,3857,PAC,PURCHASING,Molder,0.206742,6.530094,1.607032,12.537985,3.51872,9.883883,9.417411,11.584138,1.612153,3.758119,6.015337,1.115439,0.75572,11.574152,0.696222,9.767557,6.595109,0.07493,2.720982,0.028276,4,4,4,5,3,3,0,1,1,1,0,0,4,2,4,3,4,4,4,2,50,50
1861,870,PAC,ENGINEERING/DESIGN,OEM,8.633778,2.323712,3.241749,14.046599,0.061615,2.51836,14.362551,3.040778,0.019731,2.393388,9.359182,11.411829,2.339266,11.755225,3.050447,6.282593,0.349845,0.163603,1.232066,3.413683,2,4,5,4,1,1,1,1,1,1,0,0,3,3,3,1,1,1,3,1,80,20
1861,933,PAC,ENGINEERING/DESIGN,OEM,3.556959,11.544224,11.165968,1.770283,0.122564,4.307585,12.023652,1.957437,3.764231,2.0078,2.849836,10.82281,0.30831,10.835213,5.947985,1.354028,10.396697,0.057247,0.011305,5.195865,5,5,3,5,2,4,1,1,0,1,0,0,5,3,4,5,2,2,3,2,70,30
1861,979,PAC,ENGINEERING/DESIGN,OEM,11.233655,12.333135,10.255167,4.656667,1.045181,2.709015,0.608986,0.146196,9.028851,2.073825,10.316187,3.888831,0.537111,12.947283,0.420392,7.315758,9.253602,0.079147,0.004388,1.146623,4,4,5,5,2,3,1,0,1,1,0,0,4,2,3,3,3,3,3,3,30,70
1861,1110,PAC,ENGINEERING/DESIGN,OEM,5.477596,1.380194,11.142463,12.387149,0.762201,0.774366,12.966461,10.800113,0.180934,0.289808,4.419804,3.75709,5.172655,13.336573,10.586968,3.654275,2.685253,0.107159,0.077096,0.041842,4,2,4,4,2,2,1,0,1,1,0,0,2,2,2,2,4,4,4,2,60,40
1861,1411,PAC,ENGINEERING/DESIGN,Other,11.246312,12.769775,12.1689,8.529525,0.192511,2.314773,1.864607,0.726874,0.037079,0.171352,9.234153,2.931019,4.044997,13.055715,10.005569,4.109544,5.330976,0.044311,0.088894,1.133114,5,4,2,4,3,3,1,1,0,1,0,0,4,4,3,2,2,2,3,2,30,70
1861,2465,PAC,ENGINEERING/DESIGN,Other,9.757229,8.070574,8.716588,5.030991,0.391505,1.102589,13.799565,1.325821,13.546442,3.074072,1.211582,1.070138,0.026264,12.57477,6.731565,2.494443,5.285927,0.076963,0.299115,5.413858,5,5,5,5,5,2,1,1,1,1,1,0,4,3,3,3,3,3,3,3,70,30
1861,2468,PAC,ENGINEERING/DESIGN,Other,12.347279,8.493089,8.571164,5.342439,3.476699,2.863793,2.022642,0.276571,0.051974,10.478927,12.132014,0.037279,10.000136,12.982273,5.997041,0.168503,1.700411,2.66588,0.340917,0.05097,3,3,3,3,3,3,1,1,1,0,0,0,3,3,3,3,3,3,3,2,30,70
1861,2476,PAC,ENGINEERING/DESIGN,OEM,12.282527,8.217945,11.548247,11.921713,0.043933,0.381794,11.990891,5.04306,0.345358,0.111988,6.338943,0.524973,6.901464,12.109186,1.375303,3.355423,1.391463,0.367594,0.004866,5.743327,4,3,3,3,4,4,1,1,1,1,1,1,3,3,3,3,3,3,3,3,60,40
1861,2523,PAC,ENGINEERING/DESIGN,OEM,10.933592,5.582408,10.026084,4.726691,0.044941,0.246109,1.03201,2.084333,10.917347,0.277415,10.72625,4.592608,1.609485,11.644624,10.604214,2.758662,0.228541,0.033913,0.000891,11.929879,4,3,4,4,3,4,1,1,1,0,0,0,4,2,4,2,3,3,3,3,40,60
1861,2736,PAC,ENGINEERING/DESIGN,OEM,11.841034,10.717895,12.641856,1.682775,3.918221,10.507996,1.479988,0.130306,3.111225,11.896733,5.624502,0.725401,2.3973,9.995484,5.429608,0.277545,0.545512,0.165012,0.012736,6.898872,3,3,3,3,2,2,1,0,0,0,0,0,,,,,,,,,,
1861,3686,PAC,ENGINEERING/DESIGN,OEM,6.569028,12.959014,6.043408,3.266904,0.476026,6.967856,2.512547,2.824782,9.754826,3.643896,1.421101,0.681279,0.057845,13.561332,4.05537,3.419834,12.072293,0.031445,0.0862,9.595013,4,4,4,3,3,3,1,1,0,0,0,0,2,3,2,2,3,3,3,2,30,70
1861,3727,PAC,ENGINEERING/DESIGN,OEM,11.87597,10.169138,11.650832,0.498026,0.489182,1.588651,0.668132,0.158404,7.728334,0.042689,8.117771,1.524948,1.238176,12.121153,5.872986,7.574698,6.549804,0.045162,0.00114,12.084804,3,3,3,4,3,3,1,1,0,1,1,1,3,3,3,3,3,3,3,3,20,80
1861,3756,PAC,ENGINEERING/DESIGN,OEM,10.450343,11.837864,11.329715,0.766687,0.161992,0.302371,0.240443,0.245269,8.604336,3.207253,5.657227,7.040651,0.023569,8.688207,9.450484,3.643985,6.79839,0.436897,0.024472,11.089845,4,4,4,3,2,3,1,1,1,0,0,0,2,2,3,2,4,2,3,4,30,70
1861,3784,PAC,ENGINEERING/DESIGN,Engineering,1.442232,3.011792,6.815448,13.407603,0.311796,3.998311,13.654988,9.39445,0.012572,8.323932,7.476118,2.750842,8.459877,13.166477,2.841645,0.278605,0.789635,3.732419,0.092133,0.039125,2,3,3,3,2,4,0,0,0,1,0,1,4,1,5,2,2,2,4,1,50,50
1861,3789,PAC,ENGINEERING/DESIGN,OEM,11.885487,9.98349,12.124238,1.217716,2.026258,5.161697,2.455079,1.114736,9.616574,1.467244,4.385503,0.605101,0.091459,13.648628,6.344393,10.205855,6.286492,0.259183,0.009786,1.111082,4,5,5,5,4,4,1,1,1,1,1,1,4,3,3,1,4,4,4,2,40,60
1861,3791,PAC,PURCHASING,OEM,3.680217,1.687074,5.37276,13.470123,0.440572,3.306506,13.248848,2.098522,4.332031,4.909619,12.571805,3.002412,0.144391,9.253493,0.599727,14.139339,4.510603,0.019405,0.85893,2.353623,4,5,5,5,1,1,1,1,1,1,0,0,4,1,1,2,4,3,5,1,80,20
1861,3826,PAC,PURCHASING,Converter,2.600216,4.310727,2.948391,13.250227,0.348169,12.317362,13.796044,2.367142,0.665212,6.584992,1.218411,4.173987,0.305712,10.806216,0.856417,12.132621,10.988107,0.164617,0.140372,0.025056,3,3,3,3,1,1,1,1,1,1,0,0,1,1,1,1,4,4,4,1,70,30
1861,3928,PAC,ENGINEERING/DESIGN,OEM,11.61849,6.285118,11.403235,8.687062,0.583684,0.074602,1.661591,0.019009,1.112124,5.183322,11.686067,5.404207,6.293176,11.628287,11.182219,0.614163,0.197377,0.112612,0.004588,6.249066,4,4,1,4,3,3,0,0,0,0,0,0,3,3,3,3,3,3,3,3,30,70
1861,3935,PAC,FINANCE,OEM,2.089183,6.264653,6.881124,2.302681,9.428923,12.846348,13.179469,0.555727,0.760322,0.054861,2.54911,5.595123,0.302945,14.367527,3.457179,11.819505,2.432122,0.117604,0.218722,4.776874,4,4,3,4,3,2,1,1,0,0,0,0,4,2,3,2,2,3,4,2,40,60
1862,1226,AMR,ENGINEERING/DESIGN,Contract Manufacturer,11.475553,3.353685,1.028923,13.347876,2.410616,6.846958,13.722808,9.355691,1.630388,12.289846,0.091534,0.032927,0.519528,4.606857,5.005418,0.134415,10.879828,2.675352,0.426921,0.164876,5,5,3,5,3,3,1,1,0,1,0,0,2,1,3,3,3,4,4,1,50,50
1862,2273,AMR,SALES,Contract Manufacturer,5.534784,2.215708,2.473426,13.868714,5.266258,11.094192,13.902639,12.572605,5.184146,4.616926,5.902564,0.260485,0.50502,13.495492,2.446912,0.153949,0.120355,0.338719,0.013137,0.033969,3,4,4,3,1,2,1,1,1,0,0,0,3,4,2,2,4,3,3,4,80,20
1863,2783,PAC,SALES,Molder,0.663683,6.88511,3.240327,10.888066,3.304116,7.778841,10.871331,0.403334,0.383806,0.052625,4.10583,0.782419,8.55491,13.225375,1.063463,0.615615,11.735163,1.992372,13.43649,0.017124,1,4,4,4,2,2,1,0,0,0,0,0,2,2,2,2,2,2,3,2,50,50
1864,530,AMR,ENGINEERING/DESIGN,OEM,4.57381,7.465143,12.289094,12.703316,0.942314,1.997375,6.162528,9.926951,0.02296,4.698539,7.169301,0.139398,1.326418,10.969906,12.064727,1.150222,1.001813,0.314237,0.846038,4.23591,3,4,5,4,1,3,1,0,1,1,0,0,4,2,4,4,3,4,4,2,20,80
1864,1798,AMR,ENGINEERING/DESIGN,Converter,11.868275,11.320474,13.429281,6.942325,0.128073,0.405656,1.98743,3.369896,0.062914,13.104851,11.815583,0.961544,1.279051,11.300087,1.023102,2.469011,0.068943,1.580564,0.648967,6.233973,3,4,5,4,3,2,1,1,0,1,0,0,2,4,3,4,2,4,3,1,35,65
1865,118,EUR,SUPPLY CHAIN,Contract Manufacturer,0.042109,0.318746,0.268848,7.947408,11.584242,9.948319,12.275037,11.983277,0.965861,5.367389,0.684447,0.699757,0.221754,8.485897,0.12313,0.032246,8.975112,3.717229,12.595777,3.763414,2,4,5,4,2,1,1,0,1,1,0,0,4,2,1,2,2,4,4,4,50,50
1866,2353,EUR,PURCHASING,Engineering,10.57354,7.405457,2.989787,10.167372,1.828618,0.96672,10.940108,3.052896,0.323869,9.805098,5.497173,0.045542,5.029203,5.527543,6.804613,0.453043,5.984242,0.697637,11.283342,0.624196,3,3,5,4,3,3,1,0,1,1,0,0,2,2,1,2,2,2,2,4,20,80
1867,1663,AMR,PURCHASING,OEM,8.040502,0.634323,2.303784,11.866734,9.491047,11.529119,8.271885,2.352678,0.015793,0.43161,4.216117,0.248522,10.053191,12.957469,9.505999,4.179437,3.199086,0.302044,0.288887,0.111773,3,3,3,4,2,3,1,1,0,0,0,0,3,3,2,2,3,4,3,4,50,50
1868,616,EUR,MANAGEMENT (SENIOR),OEM,10.17871,9.334262,10.467799,1.569165,0.872448,1.477745,0.282331,0.012613,11.618367,10.502332,8.376675,2.490394,0.766667,11.833832,4.893211,4.395079,10.719715,0.070039,0.070587,0.068027,3,2,4,4,2,2,1,0,1,1,0,0,4,2,1,3,3,2,2,1,65,35
1868,730,EUR,SUPPLY CHAIN,OEM,12.113904,10.761613,7.028137,2.349389,0.915898,1.444513,0.439478,0.279681,12.286145,12.418689,10.827959,0.741999,0.335389,11.367213,5.464592,1.274294,9.308694,0.024648,0.00321,0.614555,3,1,4,4,3,2,1,0,1,1,0,0,4,1,1,3,3,2,1,3,65,35
1869,182,EUR,ENGINEERING/DESIGN,OEM,6.94454,9.562841,11.19052,10.117271,0.220026,0.099112,1.935308,0.888926,0.235927,2.350256,10.110349,3.095447,0.286994,11.767805,11.820627,5.054687,11.20978,0.157376,0.004074,2.948134,4,4,4,4,2,4,1,1,1,1,0,0,3,2,3,2,2,3,4,1,30,70
1869,184,EUR,PURCHASING,OEM,11.886113,1.88023,5.613582,13.76378,1.84432,0.304845,12.871141,10.285224,2.494364,4.240302,12.780915,1.227416,0.094954,13.813771,0.370128,3.01674,1.117657,0.172631,2.189989,0.031898,2,4,4,4,4,3,1,1,1,1,0,1,1,4,4,4,2,5,4,1,70,30
1869,1990,AMR,PURCHASING,OEM,0.662187,0.793446,4.653707,11.638959,1.893322,0.738798,15.046288,8.900371,0.083216,0.875948,3.230528,3.19301,7.152076,15.11243,4.219325,10.317697,5.816299,0.304684,1.053916,4.313792,1,4,4,4,3,3,0,1,1,1,0,0,2,1,3,2,2,4,4,2,60,40
1869,2111,EUR,PURCHASING,OEM,9.27728,9.969027,11.503992,10.438685,0.342888,0.881661,5.445794,4.888392,6.252926,0.063134,11.552308,0.243027,5.28167,11.473593,9.65816,0.412257,0.507213,0.863422,0.015196,0.929376,5,5,4,5,3,2,1,1,1,1,0,0,2,2,2,4,2,5,3,2,45,55
1870,425,AMR,ENGINEERING/DESIGN,Molder,12.319815,13.195288,13.180546,9.940226,1.709579,2.051632,4.734946,1.153566,0.203791,6.599991,10.420137,5.146073,0.150566,13.647018,0.653648,0.819087,3.103402,0.216344,0.734323,0.020024,3,4,4,2,3,4,1,1,1,0,0,1,2,2,2,1,3,4,3,2,35,65
1871,641,EUR,ENGINEERING/DESIGN,Engineering,9.475273,13.566457,2.060569,2.000314,0.059518,1.736034,2.392781,0.997138,8.144185,13.288278,9.182587,10.841849,0.748928,10.870927,8.689708,2.126974,1.677913,0.815221,0.07441,1.250936,1,5,5,4,1,1,0,1,1,0,0,0,2,1,3,2,2,1,3,1,50,50
1871,751,EUR,ENGINEERING/DESIGN,Other,12.326288,12.163102,12.776277,0.371386,2.89694,4.458723,0.064792,0.647491,5.140897,2.645356,13.17548,0.067268,6.254838,13.445843,6.708036,1.209873,2.744309,2.537292,0.004873,0.360936,5,4,5,5,3,2,1,1,1,1,0,0,1,4,3,1,1,1,5,1,50,50
1871,760,EUR,PURCHASING,Distributor,0.7254,2.57581,0.403616,14.989594,0.535749,9.728707,14.379118,14.571666,1.473992,7.909144,3.333743,5.59512,6.579941,11.982178,0.180437,2.730974,0.195447,0.232232,1.079141,0.797992,4,4,4,4,3,3,1,0,1,1,0,1,1,2,1,2,2,1,3,1,70,30
1871,942,PAC,ENGINEERING/DESIGN,ODM,7.087377,6.098239,11.906933,1.728521,5.63732,4.696336,3.05836,0.082801,6.962054,8.782604,10.376941,0.499224,1.192116,13.272819,0.827162,0.173607,10.95975,0.460871,6.177301,0.019662,3,3,3,3,3,3,0,0,0,0,0,0,4,3,3,3,3,3,4,2,30,70
